location,date,year,latitude,longitude,attendant,animal,site,place_code
Shelburne Harbour,2009-Jul-20,2009,43.731333,-65.321017,Sue,Kraken,1192,SBH15
Shelburne Harbour,2009-Jul-20,2009,43.743917,-65.321017,Bob,Mermaid,1192,SBH70
Shelburne Harbour,2009-Jul-20,2009,43.72495,-65.34135,Bob,Kraken,1192,SBH44
Shelburne Harbour,2009-Jul-20,2009,43.735283,-65.332683,Bob,Hydra,1192,SBH78
Shelburne Harbour,2009-Jul-20,2009,43.725517,-65.32055,Bob,Kraken,1192,SBH45
Shelburne Harbour,2009-Jul-20,2009,43.736983,-65.339133,Sue,Kraken,Not numbered,SBH67
Shelburne Harbour,2009-Jul-20,2009,43.743433,-65.327767,Sue,Kraken,Not numbered,SBH66
Shelburne Harbour,2009-Jul-21,2009,43.7519,-65.3188,Sue,Kraken,3,SBH72
Shelburne Harbour,2009-Jul-21,2009,43.744033,-65.328133,Bob,Kraken,3,SBH74
Shelburne Harbour,2009-Jul-21,2009,43.74445,-65.3287,Bob,Mermaid,3,SBH75
Shelburne Harbour,2009-Jul-21,2009,43.744733,-65.318033,Bob,Kraken,3,SBH76
Shelburne Harbour,2009-Jul-21,2009,43.736333,-65.317983,Sue,Kraken,3,SBH77
Shelburne Harbour,2009-Jul-21,2009,43.653533,-65.281967,Bob,Kraken,1345,SBH64
Shelburne Harbour,2009-Jul-21,2009,43.6513,-65.288233,Sue,Kraken,Not numbered,SBH65
Shelburne Harbour,2009-Jul-21,2009,43.666933,-65.2892,Sue,Kraken,Not numbered,SBH55
Shelburne Harbour,2009-Sep-16,2009,43.744033,-65.328583,Bob,Kraken,3,SBH83
Shelburne Harbour,2009-Sep-16,2009,43.734033,-65.3364,Bob,Kraken,3,SBH86
Shelburne Harbour,2009-Sep-16,2009,43.734167,-65.33805,Bob,Mermaid,3,SBH81
Shelburne Harbour,2009-Sep-16,2009,43.744183,-65.338533,Bob,Mermaid,3,SBH82
Shelburne Harbour,2009-Sep-16,2009,43.7542,-65.314633,Bob,Kraken,3,SBH87
Shelburne Harbour,2009-Sep-16,2009,43.754667,-65.318,Bob,Mermaid,3,SBH76
Shelburne Harbour,2009-Sep-16,2009,43.754683,-65.326567,Bob,Kraken,3,SBH85
Shelburne Harbour,2009-Sep-16,2009,43.7547,-65.330967,Bob,Kraken,3,SBH88
Shelburne Harbour,2009-Sep-16,2009,43.7447,-65.32835,Bob,Mermaid,3,SBH79
Shelburne Harbour,2009-Sep-16,2009,43.7348,-65.338517,Bob,Kraken,3,SBH84
Shelburne Harbour,2009-Sep-16,2009,43.743617,-65.330683,Bob,Kraken,1192,SBH91
Shelburne Harbour,2009-Sep-16,2009,43.734067,-65.342033,Bob,Kraken,1192,SBH92
Shelburne Harbour,2009-Sep-16,2009,43.734317,-65.330817,Bob,Kraken,1192,SBH90
Shelburne Harbour,2009-Sep-16,2009,43.745533,-65.33045,Bob,Kraken,1192,SBH45
Shelburne Harbour,2009-Sep-16,2009,43.745683,-65.331533,Bob,Hydra,1192,SBH93
Shelburne Harbour,2010-Jul-14,2010,43.70258333,-65.3134,Sue,Kraken,602,SBH124
Shelburne Harbour,2010-Jul-14,2010,43.725067,-65.332699,Bob,Kraken,602,SBH120
Shelburne Harbour,2010-Jul-14,2010,43.71665,-65.332701,Bob,Kraken,602,SBH62
Shelburne Harbour,2010-Jul-14,2010,43.72685,-65.333351,Bob,Mermaid,602,SBH117
Shelburne Harbour,2010-Jul-14,2010,43.7272,-65.333584,Bob,Hydra,602,SBH110
Shelburne Harbour,2010-Jul-14,2010,43.727417,-65.313683,Bob,Hydra,602,SBH116
Shelburne Harbour,2010-Jul-14,2010,43.707717,-65.322566,Bob,Kraken,602,SBH33
Shelburne Harbour,2010-Jul-14,2010,43.717983,-65.313117,Bob,Siren,602,SBH118
Shelburne Harbour,2010-Jul-14,2010,43.71825,-65.333117,Bob,Hydra,602,SBH114
Shelburne Harbour,2010-Jul-14,2010,43.733232,-65.328009,Sue,Kraken,602,SBH176
Shelburne Harbour,2010-Jul-15,2010,43.74245,-65.330483,Sue,Kraken,3,SBH07
Shelburne Harbour,2010-Jul-15,2010,43.734167,-65.328467,Bob,Mermaid,3,SBH82
Shelburne Harbour,2010-Jul-15,2010,43.754167,-65.31805,Bob,Siren,3,SBH81
Shelburne Harbour,2010-Jul-15,2010,43.744334,-65.31855,Bob,Mermaid,3,SBH162
Shelburne Harbour,2010-Jul-15,2010,43.73445,-65.318666,Bob,Hydra,3,SBH75
Shelburne Harbour,2010-Jul-15,2010,43.75465,-65.33765,Bob,Mermaid,3,SBH160
Shelburne Harbour,2010-Jul-15,2010,43.734667,-65.31805,Bob,Kraken,3,SBH76
Shelburne Harbour,2010-Jul-15,2010,43.754683,-65.318367,Bob,Hydra,3,SBH79
Shelburne Harbour,2010-Jul-15,2010,43.75905,-65.340633,Sue,Kraken,3,SBH03
Shelburne Harbour,2010-Jul-21,2010,43.641453,-65.277914,Sue,Kraken,1345,SBH98
Shelburne Harbour,2010-Jul-21,2010,43.64355,-65.291134,Bob,Kraken,1345,SBH97
Shelburne Harbour,2010-Jul-21,2010,43.6544,-65.2829,Bob,Kraken,1345,SBH96
Shelburne Harbour,2010-Jul-21,2010,43.6572,-65.299217,Sue,Kraken,1345,SBH55
Shelburne Harbour,2010-Jul-22,2010,43.747,-65.339212,Sue,Kraken,983,SBH67
Shelburne Harbour,2010-Jul-22,2010,43.728764,-65.318878,Bob,Kraken,983,SBH38
Shelburne Harbour,2010-Jul-22,2010,43.749413,-65.338934,Bob,Hydra,983,SBH158
Shelburne Harbour,2010-Jul-22,2010,43.730903,-65.339621,Bob,Siren,983,SBH159
Shelburne Harbour,2010-Jul-22,2010,43.751389,-65.329248,Bob,Mermaid,983,SBH157
Shelburne Harbour,2010-Jul-22,2010,43.753232,-65.328009,Sue,Kraken,983,SBH176
Shelburne Harbour,2010-Jul-22,2010,43.741267,-65.341233,Sue,Kraken,1192,SBH15
Shelburne Harbour,2010-Jul-22,2010,43.733917,-65.341,Bob,Kraken,1192,SBH70
Shelburne Harbour,2010-Jul-22,2010,43.744816,-65.330633,Bob,Kraken,1192,SBH179
Shelburne Harbour,2010-Jul-22,2010,43.735283,-65.321616,Bob,Kraken,1192,SBH177
Shelburne Harbour,2010-Jul-22,2010,43.7456,-65.320831,Bob,Kraken,1192,SBH178
Shelburne Harbour,2010-Jul-22,2010,43.7376,-65.341716,Sue,Kraken,1192,SBH11
Shelburne Harbour,2010-Sep-14,2010,43.733952,-65.316591,Bob,Kraken,3,SBH99
Shelburne Harbour,2010-Sep-14,2010,43.734023,-65.318533,Bob,Kraken,3,STA144
Shelburne Harbour,2010-Sep-14,2010,43.754096,-65.327043,Bob,Hydra,3,STA143
Shelburne Harbour,2010-Sep-14,2010,43.744131,-65.337421,Bob,Siren,3,STA142
Shelburne Harbour,2010-Sep-14,2010,43.734152,-65.317668,Bob,Hydra,3,STA141
Shelburne Harbour,2010-Sep-14,2010,43.734636,-65.327334,Bob,Hydra,3,STA140
Shelburne Harbour,2010-Sep-14,2010,43.744687,-65.336513,Bob,Kraken,3,SBH85
Shelburne Harbour,2010-Sep-14,2010,43.744835,-65.338447,Bob,Kraken,3,SBH84
Shelburne Harbour,2010-Sep-15,2010,43.706767,-65.332734,Bob,Mermaid,602,SBH18
Shelburne Harbour,2010-Sep-15,2010,43.706817,-65.313684,Bob,Kraken,602,SBH106
Shelburne Harbour,2010-Sep-15,2010,43.716884,-65.312934,Bob,Siren,602,SBH111
Shelburne Harbour,2010-Sep-15,2010,43.71715,-65.333582,Bob,Hydra,602,SBH110
Shelburne Harbour,2010-Sep-15,2010,43.707284,-65.312883,Bob,Siren,602,SBH112
Shelburne Harbour,2010-Sep-15,2010,43.717617,-65.323717,Bob,Hydra,602,SBH109
Shelburne Harbour,2010-Sep-15,2010,43.70775,-65.323033,Bob,Siren,602,SBH113
Shelburne Harbour,2010-Sep-15,2010,43.71785,-65.313784,Bob,Mermaid,602,SBH108
Shelburne Harbour,2010-Sep-15,2010,43.718167,-65.314101,Bob,Kraken,602,SBH105
Shelburne Harbour,2010-Sep-15,2010,43.7082,-65.323148,Bob,Mermaid,602,SBH114
Shelburne Harbour,2010-Sep-15,2010,43.708249,-65.333749,Bob,Siren,602,SBH107
Shelburne Harbour,2010-Sep-15,2010,43.718367,-65.323064,Bob,Hydra,602,SBH104
Shelburne Harbour,2010-Sep-16,2010,43.740817,-65.338265,Bob,Kraken,983,SBH140
Shelburne Harbour,2010-Sep-16,2010,43.750833,-65.318964,Bob,Siren,983,SBH145
Shelburne Harbour,2010-Sep-16,2010,43.750866,-65.319299,Bob,Siren,983,SBH144
Shelburne Harbour,2010-Sep-16,2010,43.740918,-65.339984,Bob,Hydra,983,SBH139
Shelburne Harbour,2010-Sep-16,2010,43.731017,-65.329811,Bob,Hydra,983,SBH143
Shelburne Harbour,2010-Sep-16,2010,43.741267,-65.328049,Bob,Kraken,983,SBH141
Shelburne Harbour,2010-Sep-16,2010,43.741366,-65.328929,Bob,Siren,983,SBH142
Shelburne Harbour,2010-Sep-16,2010,43.751368,-65.329583,Sue,Mermaid,Not numbered,SBH41
Shelburne Harbour,2010-Sep-16,2010,43.741401,-65.339913,Sue,Hydra,Not numbered,SBH138
Shelburne Harbour,2011-Aug-24,2011,43.71682,-65.31373,Bob,Mermaid,602,SBH106
Shelburne Harbour,2011-Aug-24,2011,43.70692,-65.33353,Bob,Siren,602,SBH213
Shelburne Harbour,2011-Aug-24,2011,43.71695,-65.31263,Bob,Kraken,602,SBH214
Shelburne Harbour,2011-Aug-24,2011,43.72708,-65.32285,Bob,Siren,602,SBH215
Shelburne Harbour,2011-Aug-24,2011,43.72717,-65.3236,Bob,Siren,602,SBH110
Shelburne Harbour,2011-Aug-24,2011,43.71738,-65.33367,Bob,Mermaid,602,SBH116
Shelburne Harbour,2011-Aug-24,2011,43.72747,-65.32295,Bob,Siren,602,SBH216
Shelburne Harbour,2011-Aug-24,2011,43.72758,-65.32373,Bob,Siren,602,SBH109
Shelburne Harbour,2011-Aug-24,2011,43.70783,-65.3238,Bob,Siren,602,SBH108
Shelburne Harbour,2011-Aug-24,2011,43.70792,-65.33308,Bob,Siren,602,SBH118
Shelburne Harbour,2011-Aug-24,2011,43.70808,-65.32387,Bob,Kraken,602,SBH212
Shelburne Harbour,2011-Aug-24,2011,43.70833,-65.33303,Bob,Siren,602,SBH104
Shelburne Harbour,2011-Aug-24,2011,43.72835,-65.33383,Bob,Kraken,602,SBH211
Shelburne Harbour,2011-Aug-24,2011,43.7295,-65.33993,Bob,Hydra,983,SBH220
Shelburne Harbour,2011-Aug-24,2011,43.7395,-65.31962,Bob,Mermaid,983,SBH219
Shelburne Harbour,2011-Aug-24,2011,43.74952,-65.31928,Bob,Mermaid,983,SBH218
Shelburne Harbour,2011-Aug-24,2011,43.73953,-65.32855,Bob,Siren,983,SBH217
Shelburne Harbour,2011-Aug-24,2011,43.74953,-65.33825,Bob,Kraken,983,SBH216
Shelburne Harbour,2011-Aug-24,2011,43.73997,-65.32963,Bob,Siren,983,SBH221
Shelburne Harbour,2011-Aug-24,2011,43.74998,-65.3186,Bob,Siren,983,SBH223
Shelburne Harbour,2011-Aug-24,2011,43.73,-65.31893,Bob,Siren,983,SBH222
Shelburne Harbour,2011-Aug-24,2011,43.73083,-65.32865,Bob,Mermaid,983,SBH224
Shelburne Harbour,2011-Aug-24,2011,43.73088,-65.31932,Bob,Siren,983,SBH144
Shelburne Harbour,2011-Aug-24,2011,43.73133,-65.33853,Bob,Hydra,983,SBH225
Shelburne Harbour,2011-Aug-24,2011,43.74133,-65.31825,Bob,Kraken,983,SBH226
Shelburne Harbour,2011-Aug-24,2011,43.75138,-65.32955,Bob,Siren,983,SBH41
Shelburne Harbour,2011-Aug-24,2011,43.75138,-65.31928,Bob,Mermaid,983,SBH157
Shelburne Harbour,2011-Aug-24,2011,43.75145,-65.33997,Bob,Kraken,983,SBH138
Shelburne Harbour,2011-Aug-24,2011,43.64288,-65.28153,Bob,Kraken,1345,SBH200
Shelburne Harbour,2011-Aug-24,2011,43.6636,-65.28115,Bob,Kraken,1345,SBH97
Shelburne Harbour,2011-Aug-24,2011,43.65415,-65.28195,Bob,Kraken,1345,SBH201
Shelburne Harbour,2011-Aug-24,2011,43.64452,-65.28332,Bob,Kraken,1345,SBH202
Shelburne Harbour,2011-Aug-24,2011,43.6448,-65.27385,Bob,Kraken,1345,SBH203
Shelburne Harbour,2011-Aug-30,2011,43.74407,-65.31852,Bob,Kraken,3,SBH83
Shelburne Harbour,2011-Aug-30,2011,43.7541,-65.32707,Bob,Kraken,3,SBH103
Shelburne Harbour,2011-Aug-30,2011,43.75413,-65.33773,Bob,Mermaid,3,SBH101
Shelburne Harbour,2011-Aug-30,2011,43.75413,-65.32635,Bob,Kraken,3,SBH306
Shelburne Harbour,2011-Aug-30,2011,43.74415,-65.31802,Bob,Mermaid,3,SBH81
Shelburne Harbour,2011-Aug-30,2011,43.73417,-65.32838,Bob,Hydra,3,SBH229
Shelburne Harbour,2011-Aug-30,2011,43.75455,-65.3363,Bob,Kraken,3,SBH227
Shelburne Harbour,2011-Aug-30,2011,43.75463,-65.33763,Bob,Siren,3,SBH160
Shelburne Harbour,2011-Aug-30,2011,43.75463,-65.31733,Bob,Kraken,3,SBH100
Shelburne Harbour,2011-Aug-30,2011,43.73465,-65.33868,Bob,Kraken,3,SBH228
Shelburne Harbour,2011-Aug-30,2011,43.74467,-65.3283,Bob,Kraken,3,SBH79
Shelburne Harbour,2011-Aug-31,2011,43.74387,-65.32085,Bob,Kraken,1192,SBH232
Shelburne Harbour,2011-Aug-31,2011,43.734,-65.3414,Bob,Kraken,1192,SBH231
Shelburne Harbour,2011-Aug-31,2011,43.74403,-65.322,Sue,Kraken,1192,SBH92
Shelburne Harbour,2011-Aug-31,2011,43.7244,-65.34182,Bob,Siren,1192,SBH234
Shelburne Harbour,2011-Aug-31,2011,43.72445,-65.32122,Bob,Kraken,1192,SBH233
Shelburne Harbour,2011-Aug-31,2011,43.74505,-65.32107,Bob,Kraken,1192,SBH235
Shelburne Harbour,2011-Aug-31,2011,43.73507,-65.34055,Bob,Kraken,1192,SBH236
Shelburne Harbour,2011-Aug-31,2011,43.74553,-65.3204,Bob,Kraken,1192,SBH45
Shelburne Harbour,2011-Aug-31,2011,43.72555,-65.33102,Bob,Hydra,1192,SBH237
Shelburne Harbour,2011-Aug-31,2011,43.73568,-65.33153,Sue,Kraken,1192,SBH93
Shelburne Harbour,2011-Jul-12,2011,43.702483,-65.333333,Sue,Kraken,602,SBH21
Shelburne Harbour,2011-Jul-12,2011,43.726767,-65.32275,Bob,Hydra,602,SBH18
Shelburne Harbour,2011-Jul-12,2011,43.716817,-65.323233,Bob,Mermaid,602,SBH117
Shelburne Harbour,2011-Jul-12,2011,43.70725,-65.313217,Bob,Siren,602,SBH37
Shelburne Harbour,2011-Jul-12,2011,43.727733,-65.323033,Bob,Siren,602,SBH113
Shelburne Harbour,2011-Jul-12,2011,43.72785,-65.313783,Bob,Kraken,602,SBH108
Shelburne Harbour,2011-Jul-12,2011,43.718183,-65.333083,Bob,Mermaid,602,SBH114
Shelburne Harbour,2011-Jul-12,2011,43.728283,-65.313667,Bob,Hydra,602,SBH107
Shelburne Harbour,2011-Jul-12,2011,43.71675,-65.321433,Sue,Kraken,602,SBH130
Shelburne Harbour,2011-Jul-13,2011,43.746967,-65.3391,Sue,Kraken,983,SBH67
Shelburne Harbour,2011-Jul-13,2011,43.7494,-65.328917,Bob,Siren,983,SBH158
Shelburne Harbour,2011-Jul-13,2011,43.749933,-65.3393,Bob,Mermaid,983,SBH46
Shelburne Harbour,2011-Jul-13,2011,43.750833,-65.318983,Bob,Siren,983,SBH145
Shelburne Harbour,2011-Jul-13,2011,43.730883,-65.3296,Bob,Siren,983,SBH159
Shelburne Harbour,2011-Jul-13,2011,43.75135,-65.3389,Bob,Mermaid,983,SBH142
Shelburne Harbour,2011-Jul-13,2011,43.731417,-65.3396,Bob,Hydra,983,SBH41
Shelburne Harbour,2011-Jul-13,2011,43.733217,-65.338067,Sue,Kraken,983,SBH176
Shelburne Harbour,2011-Jul-19,2011,43.75245,-65.32043,Sue,Kraken,3,SBH07
Shelburne Harbour,2011-Jul-19,2011,43.74412,-65.33745,Bob,Mermaid,3,SBH102
Shelburne Harbour,2011-Jul-19,2011,43.75417,-65.33855,Bob,Hydra,3,SBH82
Shelburne Harbour,2011-Jul-19,2011,43.73448,-65.326849,Bob,Mermaid,3,SBH161
Shelburne Harbour,2011-Jul-19,2011,43.74467,-65.3383,Bob,Siren,3,SBH79
Shelburne Harbour,2011-Jul-19,2011,43.75902,-65.33057,Sue,Kraken,3,SBH03
Shelburne Harbour,2011-Jul-19,2011,43.71973,-65.32095,Sue,Kraken,1192,SBH181
Shelburne Harbour,2011-Jul-19,2011,43.73403,-65.33177,Bob,Mermaid,1192,SBH182
Shelburne Harbour,2011-Jul-19,2011,43.7352,-65.3216,Bob,Hydra,1192,SBH177
Shelburne Harbour,2011-Jul-19,2011,43.72528,-65.34078,Bob,Kraken,1192,SBH183
Shelburne Harbour,2011-Jul-19,2011,43.7455,-65.32058,Bob,Mermaid,1192,SBH45
Shelburne Harbour,2011-Jul-19,2011,43.74637,-65.31853,Sue,Kraken,1192,SBH184
Shelburne Harbour,2011-Jul-20,2011,43.6615,-65.28797,Sue,Kraken,1345,SBH98
Shelburne Harbour,2011-Jul-20,2011,43.66398,-65.28388,Bob,Kraken,1345,SBH189
Shelburne Harbour,2011-Jul-20,2011,43.65418,-65.29235,Bob,Kraken,1345,SBH187
Shelburne Harbour,2011-Jul-20,2011,43.64457,-65.28497,Bob,Siren,1345,SBH95
Shelburne Harbour,2011-Jul-20,2011,43.667,-65.292,Bob,Kraken,1345,SBH186
Shelburne Harbour,2011-Jul-20,2011,43.64727,-65.28623,Sue,Kraken,1345,SBH185
Shelburne Harbour,2012-Apr-11,2012,43.73869,-65.32822,Bob,Kraken,983,SBH242
Shelburne Harbour,2012-Apr-11,2012,43.74876,-65.32864,Bob,Kraken,983,SBH241
Shelburne Harbour,2012-Apr-11,2012,43.74881,-65.32898,Bob,Kraken,983,SBH240
Shelburne Harbour,2012-Apr-11,2012,43.72883,-65.32933,Bob,Kraken,983,SBH239
Shelburne Harbour,2012-Apr-11,2012,43.73887,-65.32838,Bob,Kraken,983,SBH243
Shelburne Harbour,2012-Apr-11,2012,43.74901,-65.32909,Bob,Kraken,983,SBH249
Shelburne Harbour,2012-Apr-11,2012,43.74912,-65.33832,Bob,Kraken,983,SBH244
Shelburne Harbour,2012-Apr-11,2012,43.73922,-65.33903,Bob,Kraken,983,SBH248
Shelburne Harbour,2012-Apr-11,2012,43.74933,-65.33823,Bob,Kraken,983,SBH245
Shelburne Harbour,2012-Apr-11,2012,43.74945,-65.33984,Bob,Kraken,983,SBH220
Shelburne Harbour,2012-Apr-11,2012,43.73947,-65.33927,Bob,Mermaid,983,SBH218
Shelburne Harbour,2012-Apr-11,2012,43.74947,-65.33895,Bob,Siren,983,SBH158
Shelburne Harbour,2012-Apr-11,2012,43.72949,-65.31813,Bob,Kraken,983,SBH238
Shelburne Harbour,2012-Apr-11,2012,43.73956,-65.33964,Bob,Hydra,983,SBH219
Shelburne Harbour,2012-Apr-11,2012,43.72968,-65.32885,Bob,Hydra,983,SBH247
Shelburne Harbour,2012-Apr-11,2012,43.74975,-65.31842,Bob,Kraken,983,SBH246
Shelburne Harbour,2012-Apr-11,2012,43.74994,-65.32931,Bob,Hydra,983,SBH46
Shelburne Harbour,2012-Apr-11,2012,43.73994,-65.33862,Bob,Mermaid,983,SBH223
Shelburne Harbour,2012-Apr-11,2012,43.73998,-65.32952,Bob,Kraken,983,SBH221
Shelburne Harbour,2012-Apr-11,2012,43.75002,-65.33893,Bob,Hydra,983,SBH222
Shelburne Harbour,2012-Apr-11,2012,43.73022,-65.32769,Bob,Kraken,983,SBH251
Shelburne Harbour,2012-Apr-11,2012,43.75052,-65.32853,Bob,Kraken,983,SBH250
Shelburne Harbour,2012-Apr-12,2012,43.72695,-65.33909,Sue,Kraken,983,SBH67
Shelburne Harbour,2012-Apr-12,2012,43.73037,-65.32787,Bob,Kraken,983,SBH252
Shelburne Harbour,2012-Apr-12,2012,43.73042,-65.31816,Bob,Kraken,983,SBH262
Shelburne Harbour,2012-Apr-12,2012,43.7505,-65.32762,Bob,Kraken,983,SBH253
Shelburne Harbour,2012-Apr-12,2012,43.75058,-65.31832,Bob,Kraken,983,SBH261
Shelburne Harbour,2012-Apr-12,2012,43.73072,-65.31755,Bob,Kraken,983,SBH254
Shelburne Harbour,2012-Apr-12,2012,43.74078,-65.31905,Bob,Kraken,983,SBH145
Shelburne Harbour,2012-Apr-12,2012,43.73082,-65.31867,Bob,Kraken,983,SBH224
Shelburne Harbour,2012-Apr-12,2012,43.74085,-65.33965,Bob,Hydra,983,SBH159
Shelburne Harbour,2012-Apr-12,2012,43.75085,-65.31923,Bob,Hydra,983,SBH144
Shelburne Harbour,2012-Apr-12,2012,43.74085,-65.32824,Bob,Kraken,983,SBH140
Shelburne Harbour,2012-Apr-12,2012,43.73092,-65.31822,Bob,Kraken,983,SBH260
Shelburne Harbour,2012-Apr-12,2012,43.75094,-65.31748,Bob,Kraken,983,SBH255
Shelburne Harbour,2012-Apr-12,2012,43.75117,-65.32718,Bob,Kraken,983,SBH256
Shelburne Harbour,2012-Apr-12,2012,43.73127,-65.32821,Bob,Kraken,983,SBH226B
Shelburne Harbour,2012-Apr-12,2012,43.73131,-65.31895,Bob,Mermaid,983,SBH142
Shelburne Harbour,2012-Apr-12,2012,43.75135,-65.3294,Bob,Mermaid,983,SBH157
Shelburne Harbour,2012-Apr-12,2012,43.75138,-65.33957,Bob,Mermaid,983,SBH41
Shelburne Harbour,2012-Apr-12,2012,43.74138,-65.33828,Bob,Kraken,983,SBH226A
Shelburne Harbour,2012-Apr-12,2012,43.73139,-65.33996,Bob,Kraken,983,SBH138
Shelburne Harbour,2012-Apr-12,2012,43.74149,-65.32741,Bob,Kraken,983,SBH259
Shelburne Harbour,2012-Apr-12,2012,43.73156,-65.31797,Bob,Kraken,983,SBH258
Shelburne Harbour,2012-Apr-12,2012,43.75157,-65.31776,Bob,Kraken,983,SBH257
Shelburne Harbour,2012-Apr-12,2012,43.73319,-65.31815,Sue,Kraken,983,SBH176
Shelburne Harbour,2012-Apr-18,2012,43.72258,-65.33338,Sue,Kraken,602,SBH21
Shelburne Harbour,2012-Apr-18,2012,43.71677,-65.32325,Bob,Mermaid,602,SBH305
Shelburne Harbour,2012-Apr-18,2012,43.70682,-65.31375,Bob,Kraken,602,SBH106
Shelburne Harbour,2012-Apr-18,2012,43.72687,-65.3236,Bob,Hydra,602,SBH213
Shelburne Harbour,2012-Apr-18,2012,43.7169,-65.33295,Bob,Kraken,602,SBH111
Shelburne Harbour,2012-Apr-18,2012,43.72702,-65.31268,Bob,Kraken,602,SBH214
Shelburne Harbour,2012-Apr-18,2012,43.71708,-65.33277,Bob,Kraken,602,SBH215
Shelburne Harbour,2012-Apr-18,2012,43.72715,-65.32358,Bob,Kraken,602,SBH110
Shelburne Harbour,2012-Apr-18,2012,43.70718,-65.32282,Bob,Kraken,602,SBH112
Shelburne Harbour,2012-Apr-18,2012,43.72735,-65.3137,Bob,Kraken,602,SBH116
Shelburne Harbour,2012-Apr-18,2012,43.70745,-65.33305,Bob,Mermaid,602,SBH216
Shelburne Harbour,2012-Apr-18,2012,43.70755,-65.3337,Bob,Kraken,602,SBH109
Shelburne Harbour,2012-Apr-18,2012,43.71775,-65.33298,Bob,Kraken,602,SBH113
Shelburne Harbour,2012-Apr-18,2012,43.72778,-65.32368,Bob,Kraken,602,SBH263
Shelburne Harbour,2012-Apr-18,2012,43.70785,-65.31313,Bob,Kraken,602,SBH118
Shelburne Harbour,2012-Apr-18,2012,43.72807,-65.33388,Bob,Kraken,602,SBH212
Shelburne Harbour,2012-Apr-18,2012,43.71815,-65.31307,Bob,Kraken,602,SBH304
Shelburne Harbour,2012-Apr-18,2012,43.71829,-65.33303,Bob,Hydra,602,SBH104
Shelburne Harbour,2012-Apr-18,2012,43.7083,-65.33343,Bob,Hydra,602,SBH264
Shelburne Harbour,2012-Apr-18,2012,43.70835,-65.33372,Bob,Kraken,602,SBH107
Shelburne Harbour,2012-Apr-18,2012,43.70837,-65.33382,Bob,Kraken,602,SBH221
Shelburne Harbour,2012-Apr-18,2012,43.72678,-65.32148,Sue,Kraken,602,SBH130
Shelburne Harbour,2012-Jul-09,2012,43.74697,-65.32898,Sue,Kraken,983,SBH266
Shelburne Harbour,2012-Jul-09,2012,43.73947,-65.32894,Bob,Mermaid,983,SBH158
Shelburne Harbour,2012-Jul-09,2012,43.73951,-65.33946,Bob,Hydra,983,SBH265
Shelburne Harbour,2012-Jul-09,2012,43.75,-65.32859,Bob,Hydra,983,SBH223
Shelburne Harbour,2012-Jul-09,2012,43.74095,-65.33962,Bob,Kraken,983,SBH159
Shelburne Harbour,2012-Jul-09,2012,43.7314,-65.33955,Bob,Hydra,983,SBH41
Shelburne Harbour,2012-Jul-09,2012,43.73143,-65.3389,Bob,Kraken,983,SBH142
Shelburne Harbour,2012-Jul-09,2012,43.75317,-65.33802,Sue,Kraken,983,SBH176
Shelburne Harbour,2012-Jul-10,2012,43.74237,-65.34045,Sue,Kraken,3,SBH07
Shelburne Harbour,2012-Jul-10,2012,43.73407,-65.32763,Bob,Hydra,3,SBH101
Shelburne Harbour,2012-Jul-10,2012,43.74408,-65.3285,Bob,Kraken,3,SBH83
Shelburne Harbour,2012-Jul-10,2012,43.7541,-65.31727,Bob,Kraken,3,SBH274
Shelburne Harbour,2012-Jul-10,2012,43.75412,-65.318,Bob,Hydra,3,SBH81
Shelburne Harbour,2012-Jul-10,2012,43.73427,-65.31853,Bob,Mermaid,3,SBH82
Shelburne Harbour,2012-Jul-10,2012,43.73445,-65.32873,Bob,Kraken,3,SBH75
Shelburne Harbour,2012-Jul-10,2012,43.74455,-65.3368,Bob,Kraken,3,SBH161
Shelburne Harbour,2012-Jul-10,2012,43.75465,-65.32753,Bob,Kraken,3,SBH160
Shelburne Harbour,2012-Jul-10,2012,43.73467,-65.33827,Bob,Kraken,3,SBH79
Shelburne Harbour,2012-Jul-10,2012,43.739,-65.3207,Sue,Kraken,3,SBH03
Shelburne Harbour,2012-Jul-11,2012,43.72967,-65.32095,Sue,Kraken,1192,SBH181
Shelburne Harbour,2012-Jul-11,2012,43.7238,-65.33119,Bob,Kraken,1192,SBH267
Shelburne Harbour,2012-Jul-11,2012,43.74403,-65.32177,Bob,Kraken,1192,SBH182
Shelburne Harbour,2012-Jul-11,2012,43.74442,-65.3218,Bob,Mermaid,1192,SBH234
Shelburne Harbour,2012-Jul-11,2012,43.73447,-65.33058,Bob,Kraken,1192,SBH269
Shelburne Harbour,2012-Jul-11,2012,43.73529,-65.34017,Bob,Kraken,1192,SBH268
Shelburne Harbour,2012-Jul-11,2012,43.73557,-65.33055,Bob,Kraken,1192,SBH45
Shelburne Harbour,2012-Jul-11,2012,43.7364,-65.31853,Sue,Kraken,1192,SBH184
Shelburne Harbour,2012-Jul-17,2012,43.70247,-65.32338,Sue,Kraken,602,SBH21
Shelburne Harbour,2012-Jul-17,2012,43.71677,-65.32352,Bob,Kraken,602,SBH270
Shelburne Harbour,2012-Jul-17,2012,43.70677,-65.3327,Bob,Kraken,602,SBH18
Shelburne Harbour,2012-Jul-17,2012,43.7069,-65.32352,Bob,Hydra,602,SBH213
Shelburne Harbour,2012-Jul-17,2012,43.70718,-65.31362,Bob,Kraken,602,SBH110
